"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-24","48.3",",,T",,,,,,,,,,,"175.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-25","17.8",",,T",,,,,,,,,,,"182.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-26","5.1",",,T",,,,,,,,,,,"195.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-27","17.8",",,T",,,,,,,,,,,"195.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-28","17.8",",,T",,,,,,,,,,,"210.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-29","10.2",",,T",,,,,,,,,,,"241.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-11-30","0.0",",,T",,,,,,,,,,,"251.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-01","27.9",",,T",,,,,,,,,,,"254.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-02","10.2",",,T",,,,,,,,,,,"264.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-03","0.0",",,T",,,,,,,,,,,"264.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-04","0.0",",,T",,,,,,,,,,,"269.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-05","2.5",",,T",,,,,,,,,,,"266.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-06","0.0",",,T",,,,,,,,,,,"266.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-07","17.8",",,T",,,,,,,,,,,"264.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-08","0.0",",,T",,,,,,,,,,,"271.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-09","2.5",",,T",,,,,,,,,,,"271.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-10","15.2",",,T",,,,,,,,,,,"274.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-11","0.0",",,T",,,,,,,,,,,"287.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-12","2.5",",,T",,,,,,,,,,,"287.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-13","10.2",",,T",,,,,,,,,,,"287.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-14","0.0",",,T",,,,,,,,,,,"292.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-15","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-16","0.0",",,T",,,,,,,,,,,"297.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-17","5.1",",,T",,,,,,,,,,,"292.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-18","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-19","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-20","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-21","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-22","0.0",",,T",,,,,,,,,,,"299.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-23","0.0",",,T",,,,,,,,,,,"302.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-24","2.5",",,T",,,,,,,,,,,"302.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-25","0.0",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-26","0.0",",,T",,,,,,,,,,,"309.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-27","0.0",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-28","0.0",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-29","0.0",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-30","10.2",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1992-12-31","2.5",",,T",,,,,,,,,,,"307.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-01","5.1",",,T",,,,,,,,,,,"309.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-02","0.0",",,T",,,,,,,,,,,"317.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-03","0.0",",,T",,,,,,,,,,,"317.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-04","0.0",",,T",,,,,,,,,,,"317.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-05","5.1",",,T",,,,,,,,,,,"317.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-06","5.1",",,T",,,,,,,,,,,"317.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-07","0.0",",,T",,,,,,,,,,,"322.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-08","0.0",",,T",,,,,,,,,,,"322.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-09","2.5",",,T",,,,,,,,,,,"322.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-10","0.0",",,T",,,,,,,,,,,"327.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-11","0.0",",,T",,,,,,,,,,,"327.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-12","0.0",",,T",,,,,,,,,,,"330.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-13","5.1",",,T",,,,,,,,,,,"330.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-14","5.1",",,T",,,,,,,,,,,"335.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-15","0.0",",,T",,,,,,,,,,,"342.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-16","5.1",",,T",,,,,,,,,,,"342.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-17","7.6",",,T",,,,,,,,,,,"348.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-18","0.0",",,T",,,,,,,,,,,"348.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-19","0.0",",,T",,,,,,,,,,,"348.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-20","0.0",",,T",,,,,,,,,,,"350.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-21","0.0",",,T",,,,,,,,,,,"350.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-22","0.0",",,T",,,,,,,,,,,"353.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-23","0.0",",,T",,,,,,,,,,,"355.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-24","0.0",",,T",,,,,,,,,,,"355.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-25","2.5",",,T",,,,,,,,,,,"355.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-26","7.6",",,T",,,,,,,,,,,"355.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-27","5.1",",,T",,,,,,,,,,,"358.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-28","27.9",",,T",,,,,,,,,,,"358.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-29","0.0",",,T",,,,,,,,,,,"388.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-30","0.0",",,T",,,,,,,,,,,"398.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-01-31","0.0",",,T",,,,,,,,,,,"403.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-01","0.0",",,T",,,,,,,,,,,"403.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-02","0.0",",,T",,,,,,,,,,,"403.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-03","0.0",",,T",,,,,,,,,,,"403.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-04","2.5",",,T",,,,,,,,,,,"401.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-05","35.6",",,T",,,,,,,,,,,"408.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-06","25.4",",,T",,,,,,,,,,,"444.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-07","0.0",",,T",,,,,,,,,,,"472.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-08","5.1",",,T",,,,,,,,,,,"475.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-09","0.0",",,T",,,,,,,,,,,"477.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-10","22.9",",,T",,,,,,,,,,,"477.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-11","10.2",",,T",,,,,,,,,,,"485.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-12","5.1",",,T",,,,,,,,,,,"487.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-13","2.5",",,T",,,,,,,,,,,"487.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-14","30.5",",,T",,,,,,,,,,,"487.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-15","20.3",",,T",,,,,,,,,,,"500.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-16","2.5",",,T",,,,,,,,,,,"510.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-17","0.0",",,T",,,,,,,,,,,"508.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-18","0.0",",,T",,,,,,,,,,,"508.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-19","0.0",",,T",,,,,,,,,,,"513.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-20","0.0",",,T",,,,,,,,,,,"515.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-21","0.0",",,T",,,,,,,,,,,"513.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-22","0.0",",,T",,,,,,,,,,,"515.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-23","10.2",",,T",,,,,,,,,,,"520.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-24","5.1",",,T",,,,,,,,,,,"535.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-25","17.8",",,T",,,,,,,,,,,"541.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-26","15.2",",,T",,,,,,,,,,,"561.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-27","0.0",",,T",,,,,,,,,,,"581.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-02-28","12.7",",,T",,,,,,,,,,,"584.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-01","7.6",",,T",,,,,,,,,,,"599.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-02","5.1",",,T",,,,,,,,,,,"607.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-03","0.0",",,T",,,,,,,,,,,"612.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-04","12.7",",,T",,,,,,,,,,,"612.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-05","7.6",",,T",,,,,,,,,,,"624.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-06","2.5",",,T",,,,,,,,,,,"632.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-07","0.0",",,T",,,,,,,,,,,"635.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-08","2.5",",,T",,,,,,,,,,,"635.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-09","7.6",",,T",,,,,,,,,,,"640.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-10","15.2",",,T",,,,,,,,,,,"650.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-11","7.6",",,T",,,,,,,,,,,"668.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-12","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-13","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-14","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-15","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-16","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-17","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-18","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-19","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-20","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-21","2.5",",,T",,,,,,,,,,,"673.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-22","2.5",",,T",,,,,,,,,,,"675.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-23","17.8",",,T",,,,,,,,,,,"690.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-24","0.0",",,T",,,,,,,,,,,"693.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-25","0.0",",,T",,,,,,,,,,,"693.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-26","0.0",",,T",,,,,,,,,,,"693.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-27","0.0",",,T",,,,,,,,,,,"696.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-28","12.7",",,T",,,,,,,,,,,"701.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-29","12.7",",,T",,,,,,,,,,,"721.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-30","7.6",",,T",,,,,,,,,,,"744.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-03-31","17.8",",,T",,,,,,,,,,,"746.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-01","17.8",",,T",,,,,,,,,,,"772.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-02","12.7",",,T",,,,,,,,,,,"789.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-03","0.0",",,T",,,,,,,,,,,"805.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-04","0.0",",,T",,,,,,,,,,,"805.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-05","0.0",",,T",,,,,,,,,,,"805.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-06","0.0",",,T",,,,,,,,,,,"805.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-07","0.0",",,T",,,,,,,,,,,"805.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-08","2.5",",,T",,,,,,,,,,,"807.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-09","20.3",",,T",,,,,,,,,,,"812.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-10","5.1",",,T",,,,,,,,,,,"833.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-11","0.0",",,T",,,,,,,,,,,"838.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-12","7.6",",,T",,,,,,,,,,,"843.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-13","2.5",",,T",,,,,,,,,,,"850.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-14","2.5",",,T",,,,,,,,,,,"853.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-15","20.3",",,T",,,,,,,,,,,"853.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-16","22.9",",,T",,,,,,,,,,,"856.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-17","10.2",",,T",,,,,,,,,,,"863.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-18","38.1",",,T",,,,,,,,,,,"863.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-19","10.2",",,T",,,,,,,,,,,"881.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-20","0.0",",,T",,,,,,,,,,,"881.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-21","2.5",",,T",,,,,,,,,,,"878.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-22","0.0",",,T",,,,,,,,,,,"873.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-23","2.5",",,T",,,,,,,,,,,"866.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-24","0.0",",,T",,,,,,,,,,,"858.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-25","0.0",",,T",,,,,,,,,,,"845.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-26","0.0",",,T",,,,,,,,,,,"830.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-27","5.1",",,T",,,,,,,,,,,"830.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-28","17.8",",,T",,,,,,,,,,,"782.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-29","20.3",",,T",,,,,,,,,,,"764.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-04-30","2.5",",,T",,,,,,,,,,,"754.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-01","2.5",",,T",,,,,,,,,,,"739.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-02","0.0",",,T",,,,,,,,,,,"729.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-03","0.0",",,T",,,,,,,,,,,"716.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-04","20.3",",,T",,,,,,,,,,,"708.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-05","30.5",",,T",,,,,,,,,,,"703.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-06","17.8",",,T",,,,,,,,,,,"703.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-07","2.5",",,T",,,,,,,,,,,"693.4",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-08","0.0",",,T",,,,,,,,,,,"680.7",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-09","0.0",",,T",,,,,,,,,,,"670.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-10","0.0",",,T",,,,,,,,,,,"652.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-11","5.1",",,T",,,,,,,,,,,"642.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-12","17.8",",,T",,,,,,,,,,,"635.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-13","7.6",",,T",,,,,,,,,,,"640.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-14","2.5",",,T",,,,,,,,,,,"624.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-15","7.6",",,T",,,,,,,,,,,"589.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-16","0.0",",,T",,,,,,,,,,,"548.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-17","0.0",",,T",,,,,,,,,,,"508.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-18","0.0",",,T",,,,,,,,,,,"469.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-19","2.5",",,T",,,,,,,,,,,"429.3",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-20","2.5",",,T",,,,,,,,,,,"386.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-21","5.1",",,T",,,,,,,,,,,"337.8",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-22","0.0",",,T",,,,,,,,,,,"309.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-23","2.5",",,T",,,,,,,,,,,"287.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-24","2.5",",,T",,,,,,,,,,,"259.1",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-25","0.0",",,T",,,,,,,,,,,"223.5",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-26","2.5",",,T",,,,,,,,,,,"203.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-27","5.1",",,T",,,,,,,,,,,"182.9",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-28","5.1",",,T",,,,,,,,,,,"142.2",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-29","2.5",",,T",,,,,,,,,,,"94.0",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-30","0.0",",,T",,,,,,,,,,,"40.6",",,T"
"USS0049L01S","MOUNT ALYESKA, AK US","60.96","-149.09","469.4","1993-05-31","0.0",",,T",,,,,,,,,,,"10.2",",,T"
